type,title,isAdult,startYear,runtimeMinutes,isDrama,isComedy,isShort,isDocumentary,isTalkShow,isRomance,isFamily,isNews,isAnimation,isRealityTV,isMusic,isCrime,isAdventure,isGameShow,isMystery,isSport,isFantasy,isHorror,isThriller,isSciFi,isHistory,isBiography,isMusical,isWestern,isWar,isFilmNoir,averageRating,numVotes,directorsExperience,actorsExperience,producersExperience
movie,Cancer,False,1972,90,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.6,10,0,369,0
short,Garuda,False,2016,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.8,10,6,0,0
short,Gymkhana TWO: The Infomercial,False,2009,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.8,12,0,502,15
short,Moving Day,False,2002,13,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.3,10,65,23,3
short,Equestrian,False,2003,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.3,18,7,1,0
video,White Stripes: Under Blackpool Lights,False,2004,81,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.7,796,71,123,0
movie,Hamlet,False,2014,90,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.7,12,15,41,0
movie,Fathers of the Sport,False,2008,80,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.5,41,4,67,13
short,Dialog,False,2005,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.2,6,6,1,0
tvMovie,The Last Child: The Global Race to End Polio,False,2004,56,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.8,5,39,0,0
tvMovie,A Very Pentatonix Christmas,False,2017,42,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.5,21,2,278,0
short,Kirksdale,False,2007,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,8.3,91,12,92,17
short,Two Minutes After Midnight,False,2003,11,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.5,38,4,77,7
movie,Ashley's Ashes,False,2010,105,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,41,8,860,0
video,Independent Media in a Time of War,False,2003,29,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.2,41,0,1501,0
movie,Les naufragés,False,2016,95,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,152,5,432,42
movie,Their Eyes Were Dry,False,2011,82,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.9,8,1,4,2
movie,Rosapoo,False,2018,140,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.6,118,7,148,4
video,Left for Shadows,False,2007,25,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.1,10,0,60,3
movie,Bachehaye bad,False,2000,82,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,66,22,16,5
movie,The Businessman,False,2014,65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5.4,16,1,35,1
short,Behind Closed Doors,False,2009,7,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,9,1,42,0
tvShort,Freeze Frame,False,1979,6,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.1,158,358,31,0
tvMovie,The Land Where the Blues Began,False,1979,58,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.3,9,0,9,0
movie,Forbidden Letters,True,1976,70,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.2,8,0,50,0
video,Fresh Outta High School 5,True,2007,130,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,10,449,6156,0
movie,Suci dalam debu,False,1992,110,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.4,7,10,25,0
movie,The Stowaway,False,1997,90,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.6,45,10,165,266
movie,Secrets of a Soul,False,2012,84,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.2,16,0,24,0
short,Career Girl,False,2015,9,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.8,5,1,302,0
movie,Ecel teri,False,1970,80,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.7,10,135,322,10
short,Evariste Galois,False,2010,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,7.1,10,9,17,0
movie,"Return to the Philippines, the Leon Cooper Story",False,2015,65,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.3,10,7,21,1
video,Spirit of Orlando: Shooting Up,False,2015,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.8,8,2,142,0
movie,Tomie: Beginning,False,2005,74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.1,305,18,161,0
short,Attack,False,2005,7,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.7,56,7,14,1
short,I'm Your Server,False,2016,12,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.9,12,4,57,2
video,Corps d'élite,True,1993,77,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.8,5,75,18,0
video,Taco: Puttin' on the Ritz,False,1983,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,9,0,5,9
movie,Humdinger,False,2011,96,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,259,2,127,0
tvMovie,USO Special for the Troops,False,2002,60,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.4,29,1028,3693,150
movie,*MEI [MEIG] Voci migranti,False,2010,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.3,14,13,12,0
video,The Secrets of Bonnie and Clyde,True,1994,81,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.1,14,0,1520,0
movie,Swing Away,False,2016,98,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.5,238,13,482,16
movie,Archibald the Rainbow Painter,False,1998,105,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.9,39,73,1150,0
short,Gameboy,False,2014,20,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,20,39,97,10
short,The Rainbow Room,False,2011,18,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,7,7,10,8
movie,The Discoverers,False,1972,50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0,7,263,355,0
movie,White Powder,False,2016,75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.6,23,5,81,4
video,Best of the Big Laff Off,False,1983,52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6.6,5,0,1530,1
short,The Carpenter and His Clumsy Wife,False,2004,14,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.1,45,67,46,14
tvMovie,Hey Jo,False,2005,39,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.1,35,12,91,0
movie,Burning Hope: The Making of Hitman Absolution,False,2012,59,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0,12,11,3,25
